NAME,LATITUDE,LONGITUDE,LOCATION_GUIDE,URL,SPECIES,,NAME;LATITUDE;LONGITUDE;LOCATION_GUIDE;URL;SPECIES
Routine Lake,50.4025,-94.94138889,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50259457,-CISCO(LAKE_HERRING)-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-,,Routine Lake;50.4025;-94.94138889;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50259457;-CISCO(LAKE_HERRING)-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
Wabaskang Lake,50.39194444,-93.16888889,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50269313,-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-,,Wabaskang Lake;50.39194444;-93.16888889;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50269313;-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
Oak Lake,50.43805556,-93.78722222,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50269350,-LAKE_WHITEFISH-NORTHERN_PIKE-SAUGER-WALLEYE-,,Oak Lake;50.43805556;-93.78722222;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50269350;-LAKE_WHITEFISH-NORTHERN_PIKE-SAUGER-WALLEYE-
Grant Lake,50.43916667,-94.94305556,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50269456,-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-,,Grant Lake;50.43916667;-94.94305556;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50269456;-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
Spruce Lake,50.46388889,-92.445,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50279226,-NORTHERN_PIKE-,,Spruce Lake;50.46388889;-92.445;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50279226;-NORTHERN_PIKE-
Werner Lake,50.45277778,-94.90333333,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50279454,-LAKE_WHITEFISH-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-,,Werner Lake;50.45277778;-94.90333333;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50279454;-LAKE_WHITEFISH-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
Abamasagi Lake,50.49472222,-87.21472222,Thunder Bay Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50288715,-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-WALLEYE-,,Abamasagi Lake;50.49472222;-87.21472222;Thunder Bay Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50288715;-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-WALLEYE-
Gordon Lake,50.46944444,-94.92861111,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50289455,-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WALLEYE-,,Gordon Lake;50.46944444;-94.92861111;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50289455;-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WALLEYE-
Reynar Lake,50.46805556,-95.10277778,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50289506,-NORTHERN_PIKE-,,Reynar Lake;50.46805556;-95.10277778;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50289506;-NORTHERN_PIKE-
Zigzag Lake,50.48388889,-88.32805556,Thunder Bay Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50298820,-WALLEYE-,,Zigzag Lake;50.48388889;-88.32805556;Thunder Bay Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50298820;-WALLEYE-
Savant Lake,50.48222222,-90.4275,"Poisson Twp., Thunder Bay Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50299025,-LAKE_TROUT-NORTHERN_PIKE-WALLEYE-,,"Savant Lake;50.48222222;-90.4275;Poisson Twp., Thunder Bay Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50299025;-LAKE_TROUT-NORTHERN_PIKE-WALLEYE-"
Theatre Lake,50.49916667,-91.67694444,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50309140,-NORTHERN_PIKE-,,Theatre Lake;50.49916667;-91.67694444;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50309140;-NORTHERN_PIKE-
Wyder Lake,50.51611111,-94.55916667,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50309433,-LAKE_TROUT-NORTHERN_PIKE-,,Wyder Lake;50.51611111;-94.55916667;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50309433;-LAKE_TROUT-NORTHERN_PIKE-
Trapline Lake,50.50444444,-94.94777778,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50309457,-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-,,Trapline Lake;50.50444444;-94.94777778;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50309457;-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
Wilson Lake,50.49472222,-95.03305556,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50309502,-LAKE_TROUT-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-,,Wilson Lake;50.49472222;-95.03305556;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50309502;-LAKE_TROUT-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
Meta Lake,50.51638889,-87.37222222,Thunder Bay Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50318724,-WALLEYE-LAKE_WHITEFISH-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-,,Meta Lake;50.51638889;-87.37222222;Thunder Bay Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50318724;-WALLEYE-LAKE_WHITEFISH-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-
Ragged Wood Lake,50.51666667,-91.22277778,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50319113,-NORTHERN_PIKE-WALLEYE-,,Ragged Wood Lake;50.51666667;-91.22277778;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50319113;-NORTHERN_PIKE-WALLEYE-
Zizania Lake,50.52388889,-93.50583333,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50319331,-NORTHERN_PIKE-WALLEYE-,,Zizania Lake;50.52388889;-93.50583333;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50319331;-NORTHERN_PIKE-WALLEYE-
Ara Lake,50.55055556,-87.46833333,Thunder Bay Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50338728,-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-WALLEYE-,,Ara Lake;50.55055556;-87.46833333;Thunder Bay Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50338728;-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-WALLEYE-
Conifer Lake,50.55916667,-94.03111111,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50339401,-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-,,Conifer Lake;50.55916667;-94.03111111;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50339401;-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
Walleye Lake,50.56666667,-94.76666667,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50349446,-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-,,Walleye Lake;50.56666667;-94.76666667;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50349446;-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
Snowshoe Lake,50.57361111,-95.12055556,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50349507,-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-LING_(BURBOT)-WALLEYE-,,Snowshoe Lake;50.57361111;-95.12055556;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50349507;-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-LING_(BURBOT)-WALLEYE-
Abitibi River,50.42111111,-81.56972222,"below Otter Rapids to Onakawana, Dyer Twp., Cochrane Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50368127,-LONGNOSE_SUCKER-WHITE_SUCKER-WALLEYE-,,"Abitibi River;50.42111111;-81.56972222;below Otter Rapids to Onakawana, Dyer Twp., Cochrane Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50368127;-LONGNOSE_SUCKER-WHITE_SUCKER-WALLEYE-"
Silver Fox Lake,50.6,-94.8,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50369448,-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-,,Silver Fox Lake;50.6;-94.8;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50369448;-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
Chase Lake,50.62166667,-94.93527778,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50379457,-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-,,Chase Lake;50.62166667;-94.93527778;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50379457;-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
Wingiskus Lake,50.645,-95.06138889,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50389503,-NORTHERN_PIKE-,,Wingiskus Lake;50.645;-95.06138889;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50389503;-NORTHERN_PIKE-
Pitukupi Lake,50.65722222,-84.10583333,Cochrane Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50408407,-NORTHERN_PIKE-WALLEYE-,,Pitukupi Lake;50.65722222;-84.10583333;Cochrane Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50408407;-NORTHERN_PIKE-WALLEYE-
Mojikit Lake,50.67361111,-88.26833333,Thunder Bay Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50408815,-WALLEYE-,,Mojikit Lake;50.67361111;-88.26833333;Thunder Bay Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50408815;-WALLEYE-
Confusion Lake,50.67,-94.15138889,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50409409,-LAKE_TROUT-NORTHERN_PIKE-WALLEYE-,,Confusion Lake;50.67;-94.15138889;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50409409;-LAKE_TROUT-NORTHERN_PIKE-WALLEYE-
Eagle Lake,50.67138889,-94.87305556,"Oiseau River system, Kenora Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50409453,-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-LING_(BURBOT)-SMALLMOUTH_BASS-YELLOW_PERCH-WALLEYE-,,"Eagle Lake;50.67138889;-94.87305556;Oiseau River system, Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50409453;-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-LING_(BURBOT)-SMALLMOUTH_BASS-YELLOW_PERCH-WALLEYE-"
Eden Lake,50.66194444,-94.98222222,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50409459,-LAKE_TROUT-LAKE_WHITEFISH-NORTHERN_PIKE-WHITE_SUCKER-LING_(BURBOT)-SMALLMOUTH_BASS-WALLEYE-,,Eden Lake;50.66194444;-94.98222222;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50409459;-LAKE_TROUT-LAKE_WHITEFISH-NORTHERN_PIKE-WHITE_SUCKER-LING_(BURBOT)-SMALLMOUTH_BASS-WALLEYE-
Melchett Lake,50.70527778,-87.01638889,Thunder Bay Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50428702,-NORTHERN_PIKE-WALLEYE-,,Melchett Lake;50.70527778;-87.01638889;Thunder Bay Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50428702;-NORTHERN_PIKE-WALLEYE-
De Lesseps Lake,50.7,-90.70638889,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50439042,-LAKE_WHITEFISH-NORTHERN_PIKE-WALLEYE-,,De Lesseps Lake;50.7;-90.70638889;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50439042;-LAKE_WHITEFISH-NORTHERN_PIKE-WALLEYE-
Arc Lake,50.71694444,-90.90666667,Thunder Bay Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50439054,-NORTHERN_PIKE-WALLEYE-,,Arc Lake;50.71694444;-90.90666667;Thunder Bay Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50439054;-NORTHERN_PIKE-WALLEYE-
St. Raphael Lake,50.71666667,-91.15222222,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50439107,-WALLEYE-,,St. Raphael Lake;50.71666667;-91.15222222;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50439107;-WALLEYE-
Kilburn Lake,50.69277778,-94.48083333,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50439428,-NORTHERN_PIKE-WALLEYE-,,Kilburn Lake;50.69277778;-94.48083333;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50439428;-NORTHERN_PIKE-WALLEYE-
Ghost (Talon) Lake,50.71666667,-94.75,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50439445,-LAKE_TROUT-LAKE_WHITEFISH-WHITE_SUCKER-,,Ghost (Talon) Lake;50.71666667;-94.75;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50439445;-LAKE_TROUT-LAKE_WHITEFISH-WHITE_SUCKER-
Wenasaga Lake,50.72861111,-93.15027778,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50449310,-NORTHERN_PIKE-WALLEYE-,,Wenasaga Lake;50.72861111;-93.15027778;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50449310;-NORTHERN_PIKE-WALLEYE-
Trident Lake,50.75638889,-95.00222222,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50449501,-NORTHERN_PIKE-,,Trident Lake;50.75638889;-95.00222222;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50449501;-NORTHERN_PIKE-
Pakwash Lake,50.75055556,-93.48166667,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50459330,-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-,,Pakwash Lake;50.75055556;-93.48166667;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50459330;-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
Longlegged Lake,50.78388889,-94.17444444,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50469408,-LAKE_TROUT-NORTHERN_PIKE-WALLEYE-,,Longlegged Lake;50.78388889;-94.17444444;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50469408;-LAKE_TROUT-NORTHERN_PIKE-WALLEYE-
Bluffy Lake,50.82583333,-92.95083333,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50499257,-NORTHERN_PIKE-WALLEYE-,,Bluffy Lake;50.82583333;-92.95083333;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50499257;-NORTHERN_PIKE-WALLEYE-
Bruce Lake,50.79916667,-93.33194444,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50499320,-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-,,Bruce Lake;50.79916667;-93.33194444;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50499320;-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
Aegean Lake,50.82138889,-94.9075,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50499448,-LAKE_TROUT-LAKE_WHITEFISH-NORTHERN_PIKE-,,Aegean Lake;50.82138889;-94.9075;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50499448;-LAKE_TROUT-LAKE_WHITEFISH-NORTHERN_PIKE-
Ogoki Lake,50.83611111,-87.17055556,Thunder Bay Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50508710,-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-,,Ogoki Lake;50.83611111;-87.17055556;Thunder Bay Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50508710;-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
Mather Lake,50.82944444,-95.00416667,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50509500,-NORTHERN_PIKE-,,Mather Lake;50.82944444;-95.00416667;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50509500;-NORTHERN_PIKE-
McCrea Lake,50.85861111,-90.28972222,Thunder Bay Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50529017,-NORTHERN_PIKE-WALLEYE-,,McCrea Lake;50.85861111;-90.28972222;Thunder Bay Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50529017;-NORTHERN_PIKE-WALLEYE-
Pledger Lake,50.88027778,-83.69472222,Cochrane Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50538342,-WALLEYE-NORTHERN_PIKE-,,Pledger Lake;50.88027778;-83.69472222;Cochrane Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50538342;-WALLEYE-NORTHERN_PIKE-
Trout Lake River,50.90194444,-93.09194444,Red Lake Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50549305,-LAKE_WHITEFISH-NORTHERN_PIKE-SAUGER-WALLEYE-,,Trout Lake River;50.90194444;-93.09194444;Red Lake Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50549305;-LAKE_WHITEFISH-NORTHERN_PIKE-SAUGER-WALLEYE-
Lake St. Joseph,50.97722222,-91.08055556,"Western End, Thunder Bay Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50559105,-WALLEYE-,,"Lake St. Joseph;50.97722222;-91.08055556;Western End, Thunder Bay Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50559105;-WALLEYE-"
Two Island Lake,50.92638889,-93.58083333,"Willans Twp., Kenora Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50559335,-LAKE_WHITEFISH-SAUGER-WALLEYE-,,"Two Island Lake;50.92638889;-93.58083333;Willans Twp., Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50559335;-LAKE_WHITEFISH-SAUGER-WALLEYE-"
Greenbush Lake,50.93944444,-90.10333333,Thunder Bay Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50569005,-NORTHERN_PIKE-WALLEYE-,,Greenbush Lake;50.93944444;-90.10333333;Thunder Bay Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50569005;-NORTHERN_PIKE-WALLEYE-
Hansen Lake,50.92611111,-94.70083333,Kenora Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50569443,-WALLEYE-,,Hansen Lake;50.92611111;-94.70083333;Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50569443;-WALLEYE-
Kagianagami Lake,50.93138889,-87.86333333,Thunder Bay Dist.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50578750,-NORTHERN_PIKE-WALLEYE-,,Kagianagami Lake;50.93138889;-87.86333333;Thunder Bay Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50578750;-NORTHERN_PIKE-WALLEYE-
Petersen Lake,50.94722222,-93.79138889,"Heyson Twp., Kenora Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50579347,-NORTHERN_PIKE-,,"Petersen Lake;50.94722222;-93.79138889;Heyson Twp., Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50579347;-NORTHERN_PIKE-"
Gullrock Lake,50.97472222,-93.61694444,"Byshe & Willans Twps., Kenora Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50589340,-LAKE_WHITEFISH-NORTHERN_PIKE-SAUGER-WALLEYE-,,"Gullrock Lake;50.97472222;-93.61694444;Byshe & Willans Twps., Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=50589340;-LAKE_WHITEFISH-NORTHERN_PIKE-SAUGER-WALLEYE-"
Jubilee Lake,51.01055556,-92.39972222,"Burkett Twp., Kenora Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=51009223,-NORTHERN_PIKE-WALLEYE-,,"Jubilee Lake;51.01055556;-92.39972222;Burkett Twp., Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=51009223;-NORTHERN_PIKE-WALLEYE-"
Keg Lake,50.99555556,-93.68527778,"Byshe Twp., Kenora Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=51009341,-NORTHERN_PIKE-WALLEYE-,,"Keg Lake;50.99555556;-93.68527778;Byshe Twp., Kenora Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=51009341;-NORTHERN_PIKE-WALLEYE-"
Harricanaw River,51.02805556,-79.64333333,"Hannah Bay, Cochrane Dist.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=51017939,-WALLEYE-,,"Harricanaw River;51.02805556;-79.64333333;Hannah Bay, Cochrane Dist.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=51017939;-WALLEYE-"
